"date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","no","no2","nox","so2",".before","poblacio_total","incidencia_1000"
2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,37,65,1,33,19029,1.73419517578433
2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,7,1,36,20829,1.72835949877575
2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,11,1,43,20528,2.09469992205768
2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17,18,1,6,4728,1.26903553299492
2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,37,42,1,14,10146,1.37985412970629
2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,14,1,71,27058,2.62399290413186
2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25,26,1,30,14191,2.11401592558664
2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,30,39,1,21,9562,2.19619326500732
2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,46,64,1,45,21731,2.07077446965165
2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,27,30,1,36,16245,2.21606648199446
2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,45,54,1,7,4911,1.42537161474241
2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,41,52,1,3,3030,0.99009900990099
2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17,18,1,47,20456,2.29761439186547
2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,20,1,41,19253,2.12953825377863
2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,55,82,1,38,21061,1.80428279758796
2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,11,1,31,13263,2.33732941265174
2024-02-01,1.8,274.9,68,1001.6,-2,10.1,10.6,9.9,0,1,23,23,1,28,13506,2.07315267288612
2024-02-02,1.3,245.9,64,1000.6,130.4,13.7,21.5,9.7,0,1,18,19,1,8,5363,1.49170240537013
2024-02-03,1.3,222.8,50,999.2,149.7,15.5,24.1,10.5,0,1,19,20,1,8,5560,1.43884892086331
2024-02-04,1.3,229.6,43,996.5,144.2,15.8,23.5,11,0,1,21,21,1,71,24412,2.90840570211371
2024-02-05,0.9,202.1,62.9,992.8,95.8,12.3,18.1,9.3,0,1,17,17,1,27,13929,1.9384018953263
2024-02-06,1.7,231.7,57.1,988.1,142.5,13.3,19.4,8,0,1,43,46,1,31,18305,1.69352635891833
2024-02-07,1.8,242.7,59.8,980,120.8,13.7,19.6,8.3,0,1,10,11,1,44,25084,1.75410620315739
2024-02-08,1.9,240.8,79.9,965.4,50.5,11.9,14.9,10,8,1,33,34,1,36,24241,1.48508724887587
2024-02-09,3.4,290.2,64.6,960.4,83.2,11.4,13.6,8.5,2.2,4,44,50,1,7,6110,1.14566284779051
2024-02-10,3.3,303.8,48.5,975,173.1,10.5,13.9,7.8,0,1,3,4,2,6,3524,1.70261066969353
2024-02-11,3,301.3,52,978.5,160,12.4,17.7,7,0,1,4,4,1,83,33526,2.4756905088588
2024-02-12,1.3,217.9,67.1,990.8,159.6,12,17.2,7.9,0,1,2,2,1,54,22838,2.36448025221123
2024-02-13,1.2,201.1,63.9,993.6,149.6,14.8,23,9.2,0,2,27,31,1,48,25348,1.89364052390721
2024-02-14,0.8,240.8,66.6,989.1,113,13.8,20.2,9.5,0,12,56,75,1,46,18690,2.46120920278224
2024-02-15,0.8,210.4,79,989.6,45.3,12.2,15.1,9.9,0.4,1,38,39,1,34,18511,1.83674571876182
2024-02-16,1.7,291.8,62,997.8,161.4,13.8,19.7,10.7,0.3,1,7,8,1,8,5129,1.55975823747319
2024-02-17,1.2,238.3,54.9,1001.5,153.9,14.3,20.6,9.1,0,1,13,13,1,15,9212,1.62831089882762
2024-02-18,1,195.7,55.3,999.4,138,14.2,20.8,10.6,0,1,20,21,1,82,32996,2.48514971511698
2024-02-19,1.2,259.6,61,997.1,166,13.3,20.5,9.1,0,1,44,45,1,33,21472,1.53688524590164
2024-02-20,1.8,261.8,73.4,993.9,138.2,12.4,17.7,10.3,0,1,12,13,1,46,22556,2.03936868239049
2024-02-21,2.2,279.7,63,979.9,119.7,14.6,20.1,10.5,0,2,19,21,1,35,19989,1.75096302966632
2024-02-22,2.6,266.7,52.3,975.2,183.3,10.5,13.6,5.5,1.2,3,39,44,1,29,16551,1.75215999033291
2024-02-23,1.8,273.6,60.6,978.5,143.8,8.6,13.1,4.9,0.5,1,22,23,1,11,6405,1.71740827478532
2024-02-24,2.1,274.1,60,977.3,82.8,11,14.3,6.3,0,1,14,14,1,8,5259,1.52120174938201
2024-02-25,2.6,303.1,51.4,970,139.9,13,17,7.9,0,1,24,25,1,64,25208,2.5388765471279
2024-02-26,1.9,312.4,48.5,977,167.5,11.8,17.4,6.5,0,1,5,5,1,45,19345,2.32618247609201
2024-02-27,2.1,275.4,41.5,984.5,130,11.3,18.4,7.7,0,1,5,5,1,38,19401,1.95866192464306
2024-02-28,1.4,244.3,47.1,982.3,194.4,13,20.4,8.1,0.2,1,38,39,1,53,25875,2.04830917874396
2024-02-29,2.5,300.5,49.1,980.2,200.5,11.9,16.6,7.7,0,1,11,12,1,38,19257,1.9733084073324
2024-03-01,2.6,232.8,54.8,974.1,136.2,12.8,17.7,9.2,0.5,1,20,21,2,13,7860,1.65394402035623
2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,1,7,4613,1.51745068285281
2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,60,22606,2.65416261169601
2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,12,1,51,22966,2.22067403988505
2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,34,34,1,33,20965,1.57405199141426
2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25,25,1,31,14610,2.12183436002738
2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,20,1,26,15101,1.72174028210052
2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,35,40,1,NA,NA,NA
2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,9,1,NA,NA,NA
2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,0,0,NA
2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,62,27297,2.2713118657728
2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,15,1,53,29043,1.82488034982612
2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,11,1,51,24599,2.07325501036628
2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,15,1,42,20365,2.06236189540879
2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,20,1,9,6119,1.47082856675927
2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,22,22,1,18,12470,1.44346431435445
2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,21,1,58,26505,2.18826636483682
2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16,16,1,58,25331,2.28968457621097
2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,27,27,1,30,13670,2.1945866861741
2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,6,1,37,17161,2.15605151214964
2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,45,1,32,17089,1.87254959330564
2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,9,1,3,2402,1.24895920066611
2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,10,6747,1.48214021046391
2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,58,24261,2.39066815052966
2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,11,1,26,13207,1.96865298705232
2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,21,11574,1.81441161223432
2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,13,1,27,15275,1.76759410801964
2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,29,29,1,13,7822,1.66197903349527
2024-03-29,3.8,166.5,69.3,967.8,225.2,13.2,15.1,11.1,1.9,1,12,12,1,NA,NA,NA
2024-03-30,2.5,237.2,80.5,968,76.3,11.9,14.7,9.5,10,1,7,7,1,NA,NA,NA
2024-03-31,2.5,285.2,59.1,979.7,249.6,11.9,17.6,7.4,1,1,3,4,1,0,0,NA
2024-04-01,2.3,230.1,51.8,987.8,239.9,13.8,18.7,10.7,0,1,2,2,1,35,17907,1.95454291617803
2024-04-02,2.4,247.5,52.3,987.6,221.9,15.7,21.3,10.3,0,1,1,1,1,34,19320,1.75983436853002
2024-04-03,1.8,234.4,49.7,988.9,272,18.2,24.4,11.3,0,1,5,5,1,43,19827,2.16875977202804
2024-04-04,1.7,238.4,47.9,989.9,210.8,17,23.3,12.3,0,1,21,21,1,23,14192,1.6206313416009
2024-04-05,1.5,199.9,57.8,989.7,234.1,16.4,22.5,11.4,0,1,21,21,1,7,4787,1.46229371213704
2024-04-06,1.7,186.5,70.3,986.6,120,16.5,20.1,13.5,0,1,8,8,1,7,5085,1.37659783677483
2024-04-07,1.6,218.9,60.4,980.4,156.8,18.5,24.1,13.8,0,1,24,24,1,36,20194,1.78270773497078
2024-04-08,2.6,240.8,62.5,990.8,212.6,12.5,18,8.2,0,1,9,9,1,54,23729,2.27569640524253
2024-04-09,1.8,248.5,54.9,995.4,297.8,12.8,19.8,7.3,0,1,6,6,1,35,20636,1.69606512890095
2024-04-10,1.7,221.6,55.4,998.4,292.1,14.7,21.7,7.7,0,1,15,15,1,39,18602,2.09654875819804
2024-04-11,1.4,196.8,43.2,999.4,288.9,18.8,26.4,11.5,0,1,17,17,1,42,24774,1.69532574473238
2024-04-12,1.6,197,37.7,996.8,297.4,20.5,28.4,14.5,0,1,16,17,1,10,7993,1.25109470786939
2024-04-13,1.9,234.1,34,993.5,302.4,21.2,29.2,14.1,0,1,40,40,4,3,3016,0.994694960212202
2024-04-14,1.5,172.6,46.6,988.1,216.8,20.2,25.7,14.3,0,1,37,37,6,48,23511,2.04159755008294
2024-04-15,2.8,237.6,61.1,984.7,298.4,15.1,22.4,11.4,0,1,22,23,1,42,23467,1.78974730472579
2024-04-16,2.5,210.3,62.6,984.4,275.6,13.5,18.9,9.9,0,1,3,3,1,32,14566,2.19689688315255
2024-04-17,2.3,208.8,66.2,986,201.2,12.4,16.6,9.5,0,1,1,1,1,44,21477,2.04870326395679
2024-04-18,2.6,250,61,990,314.2,13.8,19.1,8.7,0,1,5,5,1,29,12003,2.41606265100392
2024-04-19,2.1,202.6,67.3,986.2,307.7,14.6,20.5,9.6,0,1,2,2,1,11,8688,1.26611418047882
2024-04-20,1.8,188.6,70.2,985.9,183.7,12.7,18.8,9.4,0,1,2,2,1,8,5701,1.40326258551131
2024-04-21,1.9,203.5,84.3,985.2,194.7,9.7,15,7.4,13.9,1,4,4,1,43,19303,2.22763301041289
2024-04-22,1.9,233.8,63.4,984.3,235.8,9.4,15.8,5.5,0,1,5,5,1,39,17734,2.19916544490809
2024-04-23,2,261.8,52.9,984,332.9,11.5,19.6,5.6,0,1,15,15,1,27,14674,1.83998909636091
2024-04-24,1.4,176.8,75.4,979.9,96.1,11.4,13.3,9.6,0.4,1,13,13,1,33,15538,2.12382546016218
2024-04-25,2.3,179.8,73.5,977.2,283.9,14.1,19,8.8,0.1,1,10,11,1,34,15288,2.2239665096808
2024-04-26,2.8,132.8,83,975.6,81.3,15,16.7,13.5,0.3,1,17,17,1,6,4121,1.45595729191944
2024-04-27,1.4,163.6,88.5,982.3,55.2,13.6,14.5,12.4,7.9,1,16,17,1,7,4945,1.41557128412538
2024-04-28,0.5,131.3,96.9,984.2,23.5,12,12.9,11.6,94.8,1,2,3,1,37,18027,2.05247684029511
2024-04-29,0.5,139.4,92,982.6,155.6,13.6,17.9,11.6,0.3,1,4,5,1,31,16432,1.88656280428432
2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,30,30,1,7,6878,1.01773771445188
2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,35,16855,2.07653515277366
2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,9,1,29,15555,1.86435229829637
2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,10,5897,1.69577751399016
2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,6,4777,1.25601842160352
2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,1,42,20394,2.05942924389526
2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,7,1,48,23631,2.03123016376793
2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,7,1,24,13997,1.71465313995856
2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,32,18097,1.76824888103
2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,8,1,25,14718,1.69860035330887
2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,7,5422,1.29103651789008
2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17,18,1,11,6887,1.59721213881226
2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,9,1,59,29196,2.02082477051651
2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,13,1,34,19130,1.77731312075274
2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,8,1,29,16347,1.77402581513428
2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,6,1,30,19006,1.57844891087025
2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,10,1,24,13364,1.79586950014966
2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,11,8882,1.23845980634992
2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,1,5,3549,1.40884756269372
2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,17,9903,1.71665151974149
2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,1,17,8302,2.04769934955432
2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,8,1,36,22197,1.62184078929585
2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,8,1,35,19686,1.77791323783399
2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,24,13235,1.81337363052512
2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,7,2,4,1770,2.25988700564972
2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,12,8980,1.33630289532294
2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,1,35,17582,1.99067227846661
2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,1,25,14294,1.74898558835875
2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,14,8601,1.62771770724334
2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,8,1,29,13383,2.166928192483
2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,11,7254,1.51640474221119
2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,7,5995,1.16763969974979
2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,2,6,4792,1.25208681135225
2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,1,32,14811,2.16055634325839
2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,45,23430,1.92061459667093
2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,1,24,16100,1.49068322981366
2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,1,35,22564,1.55114341428825
2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,24,13746,1.74596246180707
2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,14,1,2,1102,1.81488203266788
2024-06-08,1.4,182.8,77.8,977.1,161.2,20.3,24.6,17.7,9.8,1,4,4,1,1,548,1.82481751824818
2024-06-09,1.1,203.3,74.6,982.4,70.8,17.9,19.5,16.3,0.4,1,8,9,1,40,24228,1.65098233448902
2024-06-10,0.8,253.7,86.7,985.1,63.7,16.4,19.5,14.3,29.6,1,5,5,1,20,13345,1.4986886474335
2024-06-11,2.2,193.3,80.1,987.7,248.6,16.6,21.1,12.2,22.6,1,11,10,1,38,21222,1.79059466591273
2024-06-12,2.1,238.2,74.7,989.3,367.4,17.6,23,11.4,0.1,NA,NA,NA,1,25,12387,2.01824493420522
2024-06-13,1.7,177.7,68.9,984.8,304.4,21.6,27.3,17.2,0,1,1,1,1,27,17417,1.55020956536717
2024-06-14,2.5,159.6,70.6,983.5,296.8,19.2,23.1,15.9,0,1,7,7,1,0,0,NA
2024-06-15,2.5,194.5,69.5,984.5,357,19.6,24.1,14.9,0,1,8,8,1,5,4372,1.14364135407136
2024-06-16,1.5,195.5,75.5,984,329,21.8,29.1,16.5,0,1,1,1,1,33,17353,1.90168846885265
2024-06-17,1.8,171.6,68.7,983.1,351.4,22.6,28.7,16.8,0,1,15,15,1,33,22080,1.4945652173913
2024-06-18,2.1,148.8,76.8,982.9,282.4,21.8,26.8,17.8,0,NA,NA,NA,1,23,15161,1.51705032649561
2024-06-19,1.8,153.8,84.3,985.9,140.9,19.9,22.2,18.1,7.3,NA,NA,NA,1,23,13434,1.71207384248921
2024-06-20,2,250.4,67.2,988.6,324.2,21.3,28.4,16.9,0,NA,NA,NA,1,25,10962,2.28060572888159
2024-06-21,1.9,170.8,75.2,988.5,296.7,21.8,27.5,16.7,0,NA,NA,NA,1,12,8184,1.46627565982405
2024-06-22,2.3,196.8,75.6,986.4,196.4,19.2,22,15.9,0.4,NA,NA,NA,1,13,11181,1.16268670065289
2024-06-23,2.2,249.5,68.3,984.3,262.4,21.6,26.2,18.4,0,NA,NA,NA,1,9,5768,1.56033287101248
2024-06-24,1.7,246.5,68.6,982.5,354.4,22.7,28.2,19,0,NA,NA,NA,1,34,20502,1.65837479270315
2024-06-25,1.4,212.3,64.4,982.8,340.1,23.4,29.8,18.2,0,NA,NA,NA,1,39,23434,1.66424852778015
2024-06-26,1.7,192.3,53.4,984.1,298.1,23.9,28.7,18.7,0,NA,NA,NA,1,26,15418,1.68634064080944
2024-06-27,2.6,156.1,53,985,316,24.4,29.5,19.3,0,NA,NA,NA,1,32,16995,1.88290673727567
2024-06-28,1.6,214.4,77.5,981.8,228.2,22.1,27.4,16.7,14.7,NA,NA,NA,1,6,4207,1.42619443784169
2024-06-29,1.9,153.9,80.9,985.2,225,21.4,26.4,18.4,0,NA,NA,NA,1,13,8275,1.57099697885196
2024-06-30,1.2,250.4,84.3,986.8,106.1,20,24,17.5,10.7,NA,NA,NA,1,40,24156,1.65590329524756
2024-07-01,2.4,226.1,70.7,986.7,311.6,20.8,27,17.2,0,NA,NA,NA,1,20,12099,1.65302917596496
2024-07-02,1.7,213.8,76.8,984.1,264,20.6,25.1,17.6,0,1,11,11,1,25,15294,1.63462795867661
2024-07-03,1.8,186,77.2,985.8,288.7,21.3,25.8,17,0,1,13,14,1,32,19163,1.66988467358973
2024-07-04,2,196.1,72.3,985.9,416.6,22.6,28.1,18.1,0,1,7,9,1,19,13025,1.45873320537428
2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,1,11,7209,1.52587043972812
2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,10,1,8,6215,1.28720836685438
2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,1,25,15668,1.59560888435027
2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,1,16,10387,1.54038702223934
2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16,19,1,34,21299,1.59631907601296
2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,32,35,1,30,16372,1.83239677498168
2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14,18,1,25,15845,1.57778479015462
2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,1,8,4887,1.63699611213423
2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,6,1,10,6751,1.48126203525404
2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,1,30,16549,1.81279835639616
2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12,15,1,34,19572,1.73717555691805
2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16,19,1,25,16578,1.50802268066112
2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,29,33,1,13,7288,1.78375411635565
2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11,14,1,10,8281,1.20758362516604
2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,13,1,3,1426,2.10378681626928
2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,8,1,10,5952,1.68010752688172
2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,8,1,31,17600,1.76136363636364
2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,22,1,28,18818,1.4879370815177
2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,1,25,14740,1.69606512890095
2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,26,15364,1.69226763863577
2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,1,16,8815,1.81508791832104
2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,5,1,10,5968,1.67560321715818
2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19,21,1,4,2565,1.55945419103314
2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,15,1,24,14493,1.65597184847858
2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,14,10181,1.37511049995089
2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,28,28,1,17,10434,1.62928886333142
2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19,19,2,25,15125,1.65289256198347
2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,12,1,13,8384,1.55057251908397
2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,6,1,9,7287,1.23507616303005
2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,8,1,1,552,1.81159420289855
2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,6,1,32,17594,1.81880186427191
2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,1,30,16919,1.77315444175188
2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,1,27,13392,2.01612903225806
2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,8,1,19,13895,1.36739834472832
2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,17,1,27,16050,1.68224299065421
2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,11,1,9,5563,1.61783210497933
2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,13,1,1,821,1.21802679658952
2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,1,21,11455,1.83326058489742
2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,12,1,21,10781,1.94787125498562
2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,10,1,13,6662,1.95136595616932
2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,12,1,2,1634,1.22399020807834
2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,11,1,9,6270,1.43540669856459
2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,1,6,4786,1.25365649811952
2024-08-17,0.5,242,90.5,984.6,-2,21,21.2,20.9,0,1,3,4,1,3,2301,1.30378096479791
2024-08-18,1.9,231.4,69.8,983.7,261.7,23.5,29.1,20.3,0,1,8,9,1,19,8784,2.16302367941712
2024-08-19,1.3,206.6,68.4,984.3,281.8,24.8,31.6,18.3,0,1,3,3,1,22,11471,1.91787987097899
2024-08-20,1.3,216.7,72.8,987.1,260.6,25.3,31.3,21.2,0,1,11,11,1,17,10109,1.68166979918884
2024-08-21,1.6,211.9,75.7,984.8,254.9,26.2,30.8,22.7,0,1,2,2,1,11,7862,1.39913508013228
2024-08-22,1.6,222.4,72.5,985.6,265.3,26.6,33,22.2,0,1,8,8,1,12,7413,1.61877782274383
2024-08-23,1.7,217,70.8,985.5,276.9,26.2,33.7,21.2,0,1,3,3,1,9,6684,1.34649910233393
2024-08-24,1.8,164.7,68.1,988.3,166.1,24.7,29.8,20.9,0,1,5,6,1,2,1646,1.21506682867558
2024-08-25,1.9,211,67.7,987.5,213.5,24.7,30.1,20.7,0,1,9,9,1,24,14793,1.62238896775502
2024-08-26,1.6,220.5,72.4,985.7,256.6,25.6,30.6,22.1,0,1,3,3,1,16,8851,1.80770534402892
2024-08-27,1.8,213.2,74.6,986.5,249.9,25.2,29.1,21.2,0,1,1,1,1,20,14090,1.4194464158978
2024-08-28,1.7,187.2,74.5,987.6,263.4,24.4,30.3,20.7,0,1,9,9,1,13,6580,1.97568389057751
2024-08-29,1.8,197.1,69.3,987.2,254.4,24.2,30.3,18.8,0,1,10,11,1,14,8778,1.59489633173844
2024-08-30,1.5,186.1,69.8,986.6,212.7,24.6,30.3,20.4,0,1,6,7,1,3,2770,1.08303249097473
2024-08-31,1.3,180.4,70.6,984.6,151.7,23.8,29.2,20.9,0.2,1,14,15,1,8,6157,1.29933409127822
2024-09-01,1.9,199.2,65,984,255.6,24.2,30.7,19,0,1,6,7,1,15,8900,1.68539325842697
2024-09-02,1,252.4,82.3,985.1,48,20.2,23.9,17.8,6.1,1,13,13,1,17,12444,1.36612021857923
2024-09-03,1.3,262.5,88.3,983.5,62,18.4,22.1,16,22.3,3,20,26,1,16,10774,1.48505661778355
2024-09-04,1.5,240.4,69.3,981.4,222.7,19,25.2,13.8,0,1,3,3,1,22,13214,1.66490086272136
2024-09-05,1.9,184,84.9,979,91.8,21,24.9,17.4,18.3,1,12,13,1,34,16063,2.11666562908548
2024-09-06,1.5,222.8,80.5,979.8,252.1,23.8,29.1,18.8,3.5,1,5,6,1,5,3772,1.32555673382821
2024-09-07,0.9,172.8,91.3,981.8,113.7,20.4,23.4,18.6,11.5,1,9,10,1,3,1219,2.46103363412633
2024-09-08,1.3,274.9,59.7,985.2,265.9,21.5,28.4,16.1,0,1,12,13,1,22,15532,1.41643059490085
2024-09-09,1.6,240.4,71.6,986.2,210.6,20.9,26,17.2,0,1,13,14,1,24,13775,1.74228675136116
2024-09-10,1.2,278.1,66.5,985,6,17.3,18.9,15.7,0,1,9,9,1,4,2246,1.78094390026714
2024-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,11,1,17,11988,1.41808475141808
